Mst.-ID;Kurzname;Name;Datum;Abstich (m unter MP);Wasserspiegel (m ü. NN);Wasserspiegel (m unter GOK);Wassertemperatur (°C);
12990;544243;ZWINGENBERG;Mar 2, 1981;2.09;91.21;2.17;0;
12990;544243;ZWINGENBERG;Mar 9, 1981;2.1;91.2;2.18;0;
12990;544243;ZWINGENBERG;Mar 16, 1981;2.02;91.28;2.1;0;
12990;544243;ZWINGENBERG;Mar 23, 1981;2.01;91.29;2.09;0;
12990;544243;ZWINGENBERG;Mar 30, 1981;1.98;91.32;2.06;0;
12990;544243;ZWINGENBERG;Apr 6, 1981;1.96;91.34;2.04;0;
12990;544243;ZWINGENBERG;Apr 13, 1981;1.98;91.32;2.06;0;
12990;544243;ZWINGENBERG;Apr 20, 1981;2;91.3;2.08;0;
12990;544243;ZWINGENBERG;Apr 27, 1981;1.99;91.31;2.07;0;
12990;544243;ZWINGENBERG;May 1, 1981;1.92;91.38;2;0;
12990;544243;ZWINGENBERG;May 11, 1981;1.91;91.39;1.99;0;
12990;544243;ZWINGENBERG;May 18, 1981;1.9;91.4;1.98;0;
12990;544243;ZWINGENBERG;May 25, 1981;1.9;91.4;1.98;0;
12990;544243;ZWINGENBERG;Jun 1, 1981;1.94;91.36;2.02;0;
12990;544243;ZWINGENBERG;Jun 8, 1981;1.87;91.43;1.95;0;
12990;544243;ZWINGENBERG;Jun 15, 1981;1.9;91.4;1.98;0;
12990;544243;ZWINGENBERG;Jun 22, 1981;1.93;91.37;2.01;0;
12990;544243;ZWINGENBERG;Jun 29, 1981;1.95;91.35;2.03;0;
12990;544243;ZWINGENBERG;Jul 6, 1981;1.94;91.36;2.02;0;
12990;544243;ZWINGENBERG;Jul 13, 1981;1.86;91.44;1.94;0;
12990;544243;ZWINGENBERG;Jul 20, 1981;1.81;91.49;1.89;0;
12990;544243;ZWINGENBERG;Jul 27, 1981;1.69;91.61;1.77;0;
12990;544243;ZWINGENBERG;Aug 3, 1981;1.67;91.63;1.75;0;
12990;544243;ZWINGENBERG;Aug 10, 1981;1.65;91.65;1.73;0;
12990;544243;ZWINGENBERG;Aug 17, 1981;1.52;91.78;1.6;0;
12990;544243;ZWINGENBERG;Aug 24, 1981;1.6;91.7;1.68;0;
12990;544243;ZWINGENBERG;Aug 31, 1981;1.63;91.67;1.71;0;
12990;544243;ZWINGENBERG;Sep 7, 1981;1.68;91.62;1.76;0;
12990;544243;ZWINGENBERG;Sep 14, 1981;1.72;91.58;1.8;0;
12990;544243;ZWINGENBERG;Sep 21, 1981;1.74;91.56;1.82;0;
12990;544243;ZWINGENBERG;Sep 28, 1981;1.76;91.54;1.84;0;
12990;544243;ZWINGENBERG;Oct 5, 1981;1.78;91.52;1.86;0;
12990;544243;ZWINGENBERG;Oct 12, 1981;1.71;91.59;1.79;0;
12990;544243;ZWINGENBERG;Oct 19, 1981;1.59;91.71;1.67;0;
12990;544243;ZWINGENBERG;Oct 26, 1981;1.58;91.72;1.66;0;
12990;544243;ZWINGENBERG;Nov 2, 1981;1.57;91.73;1.65;0;
12990;544243;ZWINGENBERG;Nov 9, 1981;1.62;91.68;1.7;0;
12990;544243;ZWINGENBERG;Nov 16, 1981;1.62;91.68;1.7;0;
12990;544243;ZWINGENBERG;Nov 23, 1981;1.63;91.67;1.71;0;
12990;544243;ZWINGENBERG;Nov 30, 1981;1.56;91.74;1.64;0;
12990;544243;ZWINGENBERG;Dec 7, 1981;1.39;91.91;1.47;0;
12990;544243;ZWINGENBERG;Dec 14, 1981;1.35;91.95;1.43;0;
12990;544243;ZWINGENBERG;Dec 21, 1981;1.37;91.93;1.45;0;
12990;544243;ZWINGENBERG;Dec 28, 1981;1.34;91.96;1.42;0;
12990;544243;ZWINGENBERG;Jan 4, 1982;1.19;92.11;1.27;0;
12990;544243;ZWINGENBERG;Jan 11, 1982;1.3;92;1.38;0;
12990;544243;ZWINGENBERG;Jan 18, 1982;1.34;91.96;1.42;0;
12990;544243;ZWINGENBERG;Jan 25, 1982;1.36;91.94;1.44;0;
12990;544243;ZWINGENBERG;Feb 1, 1982;1.21;92.09;1.29;0;
12990;544243;ZWINGENBERG;Feb 8, 1982;1.29;92.01;1.37;0;
12990;544243;ZWINGENBERG;Feb 15, 1982;1.34;91.96;1.42;0;
12990;544243;ZWINGENBERG;Feb 22, 1982;1.34;91.96;1.42;0;
12990;544243;ZWINGENBERG;Mar 1, 1982;1.36;91.94;1.44;0;
12990;544243;ZWINGENBERG;Mar 8, 1982;1.35;91.95;1.43;0;
