Mst.-ID;Kurzname;Name;Datum;Abstich (m unter MP);Wasserspiegel (m ü. NN);Wasserspiegel (m unter GOK);Wassertemperatur (°C);
13810;544277;BENSHEIM;Apr 1, 1988;8.49;0;0;0;
13810;544277;BENSHEIM;Oct 1, 1989;9.44;0;0;0;
13810;544277;BENSHEIM;Oct 1, 1990;9.88;0;0;0;
13810;544277;BENSHEIM;Oct 1, 1991;0;0;0;0;
13810;544277;BENSHEIM;Oct 1, 1992;0;0;0;0;
13810;544277;BENSHEIM;Oct 1, 1993;10.78;89.78;10.08;0;
13810;544277;BENSHEIM;Oct 1, 1994;10.12;90.44;9.42;0;
13810;544277;BENSHEIM;Oct 1, 1995;8.52;92.04;7.82;0;
13810;544277;BENSHEIM;Oct 1, 1996;8.63;91.93;7.93;0;
13810;544277;BENSHEIM;Oct 1, 1997;8.49;92.07;7.79;0;
13810;544277;BENSHEIM;Oct 1, 1998;8.56;92;7.86;0;
13810;544277;BENSHEIM;Oct 1, 1999;0;0;0;0;
13810;544277;BENSHEIM;Oct 1, 2000;7.6;92.96;6.9;0;
13810;544277;BENSHEIM;Apr 1, 2001;6.65;93.91;5.95;0;
13810;544277;BENSHEIM;Oct 1, 2001;7.51;93.05;6.81;0;
13810;544277;BENSHEIM;Oct 1, 2002;0;0;0;0;
13810;544277;BENSHEIM;Oct 1, 2003;7.1;93.46;6.4;0;
13810;544277;BENSHEIM;Oct 1, 2004;7.8;92.76;7.1;0;
13810;544277;BENSHEIM;Oct 1, 2005;8.17;92.39;7.47;0;
13810;544277;BENSHEIM;Oct 1, 2006;8.1;92.46;7.4;0;
13810;544277;BENSHEIM;Oct 1, 2007;7.97;92.59;7.27;0;
13810;544277;BENSHEIM;Oct 1, 2008;7.9;92.66;7.2;0;
13810;544277;BENSHEIM;Oct 1, 2009;0;0;0;0;
13810;544277;BENSHEIM;Oct 1, 2010;7.23;93.33;6.53;0;
13810;544277;BENSHEIM;Oct 1, 2011;7.65;92.91;6.95;0;
13810;544277;BENSHEIM;Oct 1, 2012;7.94;92.62;7.24;0;
13810;544277;BENSHEIM;Oct 1, 2013;0;0;0;0;
13810;544277;BENSHEIM;Oct 1, 2014;7.58;92.98;6.88;0;
13810;544277;BENSHEIM;Oct 1, 2015;7.94;92.62;7.24;0;
13810;544277;BENSHEIM;Apr 28, 2016;0;0;0;0;
13810;544277;BENSHEIM;May 2, 2016;7.73;92.83;7.03;0;
13810;544277;BENSHEIM;May 9, 2016;7.72;92.84;7.02;0;
13810;544277;BENSHEIM;May 16, 2016;7.73;92.83;7.03;0;
13810;544277;BENSHEIM;May 23, 2016;7.73;92.83;7.03;0;
13810;544277;BENSHEIM;May 30, 2016;7.68;92.88;6.98;0;
13810;544277;BENSHEIM;Jun 6, 2016;7.64;92.92;6.94;0;
13810;544277;BENSHEIM;Jun 13, 2016;7.54;93.02;6.84;0;
13810;544277;BENSHEIM;Jun 20, 2016;7.53;93.03;6.83;0;
13810;544277;BENSHEIM;Jun 27, 2016;7.51;93.05;6.81;0;
13810;544277;BENSHEIM;Jul 4, 2016;7.5;93.06;6.8;0;
13810;544277;BENSHEIM;Jul 11, 2016;7.5;93.06;6.8;0;
13810;544277;BENSHEIM;Jul 18, 2016;7.56;93;6.86;0;
13810;544277;BENSHEIM;Jul 25, 2016;7.6;92.96;6.9;0;
13810;544277;BENSHEIM;Aug 1, 2016;7.63;92.93;6.93;0;
13810;544277;BENSHEIM;Aug 8, 2016;7.62;92.94;6.92;0;
13810;544277;BENSHEIM;Aug 15, 2016;7.66;92.9;6.96;0;
13810;544277;BENSHEIM;Aug 22, 2016;7.7;92.86;7;0;
13810;544277;BENSHEIM;Aug 29, 2016;7.75;92.81;7.05;0;
13810;544277;BENSHEIM;Sep 5, 2016;7.74;92.82;7.04;0;
13810;544277;BENSHEIM;Sep 12, 2016;7.76;92.8;7.06;0;
13810;544277;BENSHEIM;Sep 19, 2016;7.79;92.77;7.09;0;
13810;544277;BENSHEIM;Sep 26, 2016;7.84;92.72;7.14;0;
13810;544277;BENSHEIM;Oct 3, 2016;7.84;92.72;7.14;0;
13810;544277;BENSHEIM;Oct 10, 2016;7.89;92.67;7.19;0;
13810;544277;BENSHEIM;Oct 17, 2016;7.89;92.67;7.19;0;
13810;544277;BENSHEIM;Oct 24, 2016;7.89;92.67;7.19;0;
13810;544277;BENSHEIM;Oct 31, 2016;7.88;92.68;7.18;0;
13810;544277;BENSHEIM;Nov 7, 2016;0;0;0;0;
13810;544277;BENSHEIM;Nov 14, 2016;0;0;0;0;
13810;544277;BENSHEIM;Nov 21, 2016;7.85;92.71;7.15;0;
13810;544277;BENSHEIM;Nov 28, 2016;7.9;92.66;7.2;0;
13810;544277;BENSHEIM;Dec 5, 2016;7.91;92.65;7.21;0;
13810;544277;BENSHEIM;Dec 12, 2016;7.91;92.65;7.21;0;
13810;544277;BENSHEIM;Dec 19, 2016;7.9;92.66;7.2;0;
13810;544277;BENSHEIM;Dec 26, 2016;7.9;92.66;7.2;0;
13810;544277;BENSHEIM;Jan 2, 2017;7.89;92.67;7.19;0;
13810;544277;BENSHEIM;Jan 9, 2017;0;0;0;0;
13810;544277;BENSHEIM;Jan 16, 2017;0;0;0;0;
13810;544277;BENSHEIM;Jan 23, 2017;0;0;0;0;
13810;544277;BENSHEIM;Jan 30, 2017;7.98;92.58;7.28;0;
13810;544277;BENSHEIM;Feb 6, 2017;8;92.56;7.3;0;
13810;544277;BENSHEIM;Feb 13, 2017;7.98;92.58;7.28;0;
13810;544277;BENSHEIM;Feb 20, 2017;7.99;92.57;7.29;0;
13810;544277;BENSHEIM;Feb 27, 2017;7.98;92.58;7.28;0;
13810;544277;BENSHEIM;Mar 6, 2017;8.02;92.54;7.32;0;
13810;544277;BENSHEIM;Mar 13, 2017;8.03;92.53;7.33;0;
13810;544277;BENSHEIM;Mar 20, 2017;7.98;92.58;7.28;0;
13810;544277;BENSHEIM;Mar 27, 2017;7.95;92.61;7.25;0;
13810;544277;BENSHEIM;Apr 3, 2017;7.97;92.59;7.27;0;
13810;544277;BENSHEIM;Apr 10, 2017;7.97;92.59;7.27;0;
13810;544277;BENSHEIM;Apr 17, 2017;7.98;92.58;7.28;0;
13810;544277;BENSHEIM;Apr 24, 2017;7.96;92.6;7.26;0;
13810;544277;BENSHEIM;May 1, 2017;7.98;92.58;7.28;0;
13810;544277;BENSHEIM;May 8, 2017;7.99;92.57;7.29;0;
13810;544277;BENSHEIM;May 15, 2017;7.98;92.58;7.28;0;
13810;544277;BENSHEIM;May 22, 2017;0;0;0;0;
13810;544277;BENSHEIM;May 29, 2017;7.98;92.58;7.28;0;
13810;544277;BENSHEIM;Jun 5, 2017;7.99;92.57;7.29;0;
13810;544277;BENSHEIM;Jun 12, 2017;8;92.56;7.3;0;
13810;544277;BENSHEIM;Jun 19, 2017;8.01;92.55;7.31;0;
13810;544277;BENSHEIM;Jun 26, 2017;8.03;92.53;7.33;0;
13810;544277;BENSHEIM;Jul 3, 2017;8.06;92.5;7.36;0;
13810;544277;BENSHEIM;Jul 10, 2017;7.96;92.6;7.26;0;
13810;544277;BENSHEIM;Jul 17, 2017;8.07;92.49;7.37;0;
13810;544277;BENSHEIM;Jul 24, 2017;8.06;92.5;7.36;0;
13810;544277;BENSHEIM;Jul 31, 2017;8.03;92.53;7.33;0;
13810;544277;BENSHEIM;Aug 7, 2017;7.96;92.6;7.26;0;
13810;544277;BENSHEIM;Aug 14, 2017;7.97;92.59;7.27;0;
13810;544277;BENSHEIM;Aug 21, 2017;7.99;92.57;7.29;0;
13810;544277;BENSHEIM;Aug 28, 2017;7.99;92.57;7.29;0;
13810;544277;BENSHEIM;Sep 4, 2017;7.99;92.57;7.29;0;
13810;544277;BENSHEIM;Sep 11, 2017;7.98;92.58;7.28;0;
13810;544277;BENSHEIM;Sep 18, 2017;8;92.56;7.3;0;
13810;544277;BENSHEIM;Sep 25, 2017;7.99;92.57;7.29;0;
13810;544277;BENSHEIM;Oct 2, 2017;7.98;92.58;7.28;0;
13810;544277;BENSHEIM;Oct 9, 2017;0;0;0;0;
13810;544277;BENSHEIM;Oct 16, 2017;7.97;92.59;7.27;0;
13810;544277;BENSHEIM;Oct 23, 2017;7.98;92.58;7.28;0;
13810;544277;BENSHEIM;Oct 30, 2017;7.98;92.58;7.28;0;
13810;544277;BENSHEIM;Nov 6, 2017;0;0;0;0;
13810;544277;BENSHEIM;Nov 13, 2017;8;92.56;7.3;0;
13810;544277;BENSHEIM;Nov 20, 2017;7.96;92.6;7.26;0;
13810;544277;BENSHEIM;Nov 27, 2017;7.91;92.65;7.21;0;
13810;544277;BENSHEIM;Dec 4, 2017;7.89;92.67;7.19;0;
13810;544277;BENSHEIM;Dec 11, 2017;7.79;92.77;7.09;0;
13810;544277;BENSHEIM;Dec 18, 2017;7.79;92.77;7.09;0;
13810;544277;BENSHEIM;Dec 25, 2017;7.67;92.89;6.97;0;
13810;544277;BENSHEIM;Jan 1, 2018;0;0;0;0;
13810;544277;BENSHEIM;Jan 8, 2018;7.54;93.02;6.84;0;
13810;544277;BENSHEIM;Jan 15, 2018;7.44;93.12;6.74;0;
13810;544277;BENSHEIM;Jan 22, 2018;7.32;93.24;6.62;0;
13810;544277;BENSHEIM;Jan 29, 2018;7.37;93.19;6.67;0;
