Mst.-ID;Kurzname;Name;Datum;Abstich (m unter MP);Wasserspiegel (m ü. NN);Wasserspiegel (m unter GOK);Wassertemperatur (°C);
12977;544244;ZWINGENBERG;Mar 2, 1981;2.83;91.13;2.03;0;
12977;544244;ZWINGENBERG;Mar 9, 1981;2.83;91.13;2.03;0;
12977;544244;ZWINGENBERG;Mar 16, 1981;2.65;91.31;1.85;0;
12977;544244;ZWINGENBERG;Mar 23, 1981;2.71;91.25;1.91;0;
12977;544244;ZWINGENBERG;Mar 30, 1981;2.67;91.29;1.87;0;
12977;544244;ZWINGENBERG;Apr 6, 1981;2.7;91.26;1.9;0;
12977;544244;ZWINGENBERG;Apr 13, 1981;2.75;91.21;1.95;0;
12977;544244;ZWINGENBERG;Apr 20, 1981;2.79;91.17;1.99;0;
12977;544244;ZWINGENBERG;Apr 27, 1981;2.81;91.15;2.01;0;
12977;544244;ZWINGENBERG;May 4, 1981;2.65;91.31;1.85;0;
12977;544244;ZWINGENBERG;May 11, 1981;2.69;91.27;1.89;0;
12977;544244;ZWINGENBERG;May 18, 1981;2.75;91.21;1.95;0;
12977;544244;ZWINGENBERG;May 25, 1981;2.79;91.17;1.99;0;
12977;544244;ZWINGENBERG;Jun 1, 1981;2.81;91.15;2.01;0;
12977;544244;ZWINGENBERG;Jun 8, 1981;2.68;91.28;1.88;0;
12977;544244;ZWINGENBERG;Jun 15, 1981;2.72;91.24;1.92;0;
12977;544244;ZWINGENBERG;Jun 22, 1981;2.8;91.16;2;0;
12977;544244;ZWINGENBERG;Jun 29, 1981;2.76;91.2;1.96;0;
12977;544244;ZWINGENBERG;Jul 6, 1981;2.81;91.15;2.01;0;
12977;544244;ZWINGENBERG;Jul 13, 1981;2.38;91.58;1.58;0;
12977;544244;ZWINGENBERG;Jul 20, 1981;2.67;91.29;1.87;0;
12977;544244;ZWINGENBERG;Jul 27, 1981;2.43;91.53;1.63;0;
12977;544244;ZWINGENBERG;Aug 3, 1981;2.69;91.27;1.89;0;
12977;544244;ZWINGENBERG;Aug 10, 1981;2.37;91.59;1.57;0;
12977;544244;ZWINGENBERG;Aug 17, 1981;2.44;91.52;1.64;0;
12977;544244;ZWINGENBERG;Aug 24, 1981;2.53;91.43;1.73;0;
12977;544244;ZWINGENBERG;Aug 31, 1981;2.59;91.37;1.79;0;
12977;544244;ZWINGENBERG;Sep 7, 1981;2.66;91.3;1.86;0;
12977;544244;ZWINGENBERG;Sep 14, 1981;2.71;91.25;1.91;0;
12977;544244;ZWINGENBERG;Sep 21, 1981;2.74;91.22;1.94;0;
12977;544244;ZWINGENBERG;Sep 28, 1981;2.74;91.22;1.94;0;
12977;544244;ZWINGENBERG;Oct 5, 1981;2.71;91.25;1.91;0;
12977;544244;ZWINGENBERG;Oct 12, 1981;2.63;91.33;1.83;0;
12977;544244;ZWINGENBERG;Oct 19, 1981;2.47;91.49;1.67;0;
12977;544244;ZWINGENBERG;Oct 26, 1981;2.53;91.43;1.73;0;
12977;544244;ZWINGENBERG;Nov 2, 1981;2.45;91.51;1.65;0;
12977;544244;ZWINGENBERG;Nov 9, 1981;2.55;91.41;1.75;0;
12977;544244;ZWINGENBERG;Nov 16, 1981;2.49;91.47;1.69;0;
12977;544244;ZWINGENBERG;Nov 23, 1981;2.58;91.38;1.78;0;
12977;544244;ZWINGENBERG;Nov 30, 1981;2.45;91.51;1.65;0;
12977;544244;ZWINGENBERG;Dec 7, 1981;2.27;91.69;1.47;0;
12977;544244;ZWINGENBERG;Dec 14, 1981;2.23;91.73;1.43;0;
12977;544244;ZWINGENBERG;Dec 21, 1981;2.31;91.65;1.51;0;
12977;544244;ZWINGENBERG;Dec 28, 1981;2.38;91.58;1.58;0;
12977;544244;ZWINGENBERG;Jan 4, 1982;2.08;91.88;1.28;0;
